bcsid,female,parscr,pared,eng10,maths10,isced26,isced30,nonbrit30,isced42,deg26,deg30,deg42,Mauth,Mauthw,r16,rw16,a16,aw16,lr16,a26,aw26,lr26,r30,rw30,a30,aw30,lr30,lrw30,r42,rw42,a42,aw42,lr42,lrw42,deathpen16,deathpen26,deathpen30,deathpen42,parsc,weights
B10673Y,1,3,2,0.0382135991337759,0.08511546260746543,3,3,0,3,0,0,0,0.07539898762872067,0.26182160041612085,-0.49711076111190544,-0.42857873600318586,-0.9032400796735122,-0.7927562929688128,-1.1241887663431211,-0.17096707052809693,-0.013409829795258205,0.0011942222163425851,-1.2902649438240241,-0.963859204390988,0.07788234684254437,0.24219751376706028,0.1671479613533371,0.09868117406565641,0.8959335265906956,0.7441593319409823,1.2038218788382926,0.7775743505171839,-0.46339937224075056,-0.28895475861934,-0.32926202917619524,-0.44406766198884273,-1.1376705933967137,0.4848283387184906,3,0.49968716631484117
B10681Y,1,1,2,1.0763674097669225,1.1401049138544452,3,3,0,3,0,0,0,0.07539898762872067,0.006739209974390375,-0.49711076111190544,-0.42857873600318586,0.6385060417231625,0.5780267984004381,-1.1241887663431211,0.17926196882865147,0.16898430587184726,-0.9064146622040575,0.6400526886686109,0.5494414296363389,-0.19678393436550198,-0.11154681439123068,-0.9837689186333983,-0.5511306192001099,0.8959335265906956,0.7441593319409823,-0.6619025726877894,-0.4138801906256778,-0.10548928798976412,-0.14882727714043453,-0.32926202917619524,0.2968575259618061,0.3805553082389358,-1.0024351826782918,1,0.9575222466407912
B10687E,0,5,2,1.1527959111632284,0.9777988444318331,3,6,0,6,0,1,1,0.4407755908029692,0.03269548296029529,-0.49711076111190544,-0.42857873600318586,1.4093791024214999,1.2229730411167075,0.46388458388136206,0.8797200475421483,0.5597144659342299,1.8164119910571428,-1.2902649438240241,-0.963859204390988,1.1765474716747306,0.7782841918182724,0.45487718135002075,0.20075032290277883,2.042245782834683,1.8025371261571626,1.6702529917198141,1.0388248738356611,0.6103308805122087,0.4777461996686934,0.9606304562563233,1.037782713912455,1.1396682590567606,1.228460099416882,5,1
B10688F,1,3,2,-0.43946453459313234,-1.1321800580621268,2,2,0,2,0,0,0,0.3189833897448861,0.10433175312827875,-0.49711076111190544,-0.42857873600318586,-0.9032400796735122,-0.7523109900004565,0.46388458388136206,-0.17096707052809693,-0.32578791351934167,0.0011942222163425851,-1.2902649438240241,-0.963859204390988,0.07788234684254437,-0.14791773055189425,-0.6960396986367147,-0.4450508336600795,-0.2503787296532919,-0.25804105463010274,-0.19547145980626857,-0.05233039988432789,-0.46339937224075056,-0.5153681849152658,-1.6191545146087136,1.037782713912455,1.1396682590567606,-0.2588034219799006,3,0.10468229543136004
B10690Z,1,4,1,0.4394632314643782,0.9777988444318331,3,3,0,3,0,0,0,-0.0463932134293624,0.045067332112820484,-0.49711076111190544,-0.42857873600318586,-1.6741131403718494,-1.4377025356850819,0.46388458388136206,0.5294910081853998,0.2904888948445443,-1.8140235466244576,0.6400526886686109,0.6718942026994629,0.07788234684254437,-0.07518946321248218,-0.6960396986367147,-0.4936870142639814,0.32277739846870185,0.27114784247798746,-0.19547145980626857,-0.1526296673072008,-0.10548928798976412,-0.14882727714043453,-1.6191545146087136,0.2968575259618061,0.3805553082389358,-0.2588034219799006,4,0.8048653950220143
B10700J,1,2,1,-0.044583944045555365,0.40972760145269,2,2,0,2,0,0,0,-1.5078996261263558,-0.7198849487484157,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.14781005025254357,0.46388458388136206,-0.8714251492415938,-0.7415880501954328,1.8164119910571428,0.3183330832531715,0.2922439300209027,-0.4714502155735483,-0.334867562384607,1.030335621343389,0.6243426344465501,-0.2503787296532919,-0.20186364698500728,-0.19547145980626857,-0.3993813825990274,0.2524207962612223,0.2177136306343969,0.9606304562563233,0.2968575259618061,1.1396682590567606,1.228460099416882,2,0.33250218808939946
B10705P,1,3,2,-0.20380998862119146,-0.6452618497942899,2,3,0,4,0,0,0,-0.28997761554552787,0.10955054673280079,-0.49711076111190544,-0.42857873600318586,-0.9032400796735122,-0.7927562929688128,0.46388458388136206,0.5294910081853998,0.4900936544178761,-0.9064146622040575,-0.3251061275777066,-0.38105116511309345,0.07788234684254437,-0.002461195873070086,-0.6960396986367147,-0.4323232018941026,-0.2503787296532919,-0.25804105463010274,0.27095965307525166,0.33229598108006253,-0.8213094564917369,-0.6554956663941713,-0.32926202917619524,-0.44406766198884273,-0.37855764257888896,-0.2588034219799006,3,0.2047133236671726
B10713P,0,3,2,0.9935698665875924,1.3024109832770576,2,3,0,3,0,0,0,0.19719118868680374,0.089925162129866,0.6256356830041371,0.5257191178084532,-0.13236701897517483,-0.10736474728418734,-1.1241887663431211,0.8797200475421483,0.6724877900849816,0.9088031066367427,2.2486507157458067,1.8222433615489582,1.4512137528827775,0.9064954953539636,2.468981721326808,1.702113001053192,0.32277739846870185,0.27114784247798746,1.2038218788382926,0.7544977602941436,1.3261510490141817,0.9092963556835572,-0.32926202917619524,0.2968575259618061,0.3805553082389358,1.228460099416882,3,1.8719581500821627
B10731R,1,1,2,0.11464210053008073,-0.07719060681514686,2,2,0,2,0,0,0,-0.7771464197778588,-0.09476733507342791,-0.49711076111190544,-0.42857873600318586,0.6385060417231625,0.5375814954320819,0.46388458388136206,0.17926196882865147,-0.030620453701484474,-0.9064146622040575,-0.3251061275777066,-0.37117690244345763,0.35254862805059145,0.2361929266612677,-0.12058125864334658,-0.1383472180565061,0.32277739846870185,0.27114784247798746,0.27095965307525166,0.08554426578823585,-0.10548928798976412,-0.14882727714043453,0.9606304562563233,1.037782713912455,0.3805553082389358,1.228460099416882,1,0.18813867800304462
B10733T,0,4,2,0.6751177774363203,-0.158343641526453,2,3,0,7+,0,0,1,-0.0463932134293624,-0.30070844364643695,-0.49711076111190544,-0.42857873600318586,0.6385060417231625,0.5375814954320819,0.46388458388136206,-0.5211961098848453,-0.19493205334790056,-0.9064146622040575,-1.2902649438240241,-0.963859204390988,-0.4714502155735483,-0.26176181244902996,0.1671479613533371,-0.044549009919098784,-1.3966909858972794,-1.2040640335560924,-2.0611959113323515,-1.1434856736043169,-1.1792195407427235,-1.1170835176855818,0.9606304562563233,-1.9259180378901404,-1.1376705933967137,-1.7460669433766831,4,1
B10740S,0,5,3,-1.082737754678702,-0.40180274566037144,3,2,0,2,0,0,0,-1.2643152240101905,-0.5156052881582653,1.7483821271201796,1.5302750213993788,-1.6741131403718494,-1.4377025356850819,0.46388458388136206,1.5801781262556451,1.0632179501473642,-1.8140235466244576,-1.2902649438240241,-0.963859204390988,1.7258800340908247,1.0683286200452684,0.45487718135002075,0.17153076859471225,-1.3966909858972794,-1.2040640335560924,1.6702529917198141,1.139124141258534,0.6103308805122087,0.27425556382067956,-1.6191545146087136,1.037782713912455,1.1396682590567606,1.228460099416882,5,0.5000392042219346
B10743V,0,4,3,0.7579153206156504,1.1401049138544452,3,2,0,2,0,0,0,0.4407755908029692,0.35448562407718204,1.7483821271201796,1.5051459965097354,0.6385060417231625,0.5375814954320819,-1.1241887663431211,-0.5211961098848453,-0.4414817497013117,-0.9064146622040575,1.283491899499489,0.9114992921387974,1.4512137528827775,0.8471599424102225,-0.6960396986367147,-0.3877476168504491,-0.2503787296532919,-0.20186364698500728,1.2038218788382926,0.877873617940057,-0.10548928798976412,-0.020454874531293937,0.9606304562563233,1.037782713912455,1.1396682590567606,0.4848283387184906,4,2.9878339755066174
B10750U,1,3,1,-0.044583944045555365,0.40972760145269,4,4,0,4,0,0,0,1.2933209982095486,0.6150137869881562,0.6256356830041371,0.5508481426980965,0.6385060417231625,0.5375814954320819,0.46388458388136206,0.8797200475421483,0.5856563546624016,-0.9064146622040575,0.3183330832531715,0.2922439300209027,0.6272149092586378,0.4184665683255545,1.605794061336757,0.9355029411163854,-0.2503787296532919,-0.20186364698500728,0.27095965307525166,0.20892012343414915,0.2524207962612223,0.07787983280130018,0.9606304562563233,0.2968575259618061,0.3805553082389358,0.4848283387184906,3,0.22357518058572776
B10783D,0,6,3,1.3120219557388646,1.9516352609675067,6,6,0,6,1,1,1,-0.6553542187197764,-0.12900121988672295,-0.49711076111190544,-0.42857873600318586,-1.6741131403718494,-1.4377025356850819,-1.1241887663431211,-2.972799385382084,-1.9697292364007248,-0.9064146622040575,-0.646825732993146,-0.6382486647285297,-1.0207827779896417,-0.6789743287401983,-0.6960396986367147,-0.3513930136491702,-1.3966909858972794,-1.2040640335560924,-2.5276270242138716,-1.6514879122146204,-1.1792195407427235,-0.8404100021895948,-1.6191545146087136,-1.9259180378901404,0.3805553082389358,-1.0024351826782918,6,1
B10785F,0,4,3,0.9171413651912865,1.545870087410976,6,6,0,6,1,1,1,0.8061521939772177,0.1916410049203658,-0.49711076111190544,-0.42857873600318586,1.4093791024214999,1.2229730411167075,-1.1241887663431211,-1.5718832279550905,-1.1323182102578155,-0.9064146622040575,-1.2902649438240241,-0.963859204390988,-1.0207827779896417,-0.6015164015649302,2.468981721326808,1.6407991475406538,-1.3966909858972794,-1.2040640335560924,0.7373907659567726,0.4932472369756666,0.9682409647631952,0.8642158177212306,0.9606304562563233,-0.44406766198884273,-1.1376705933967137,0.4848283387184906,4,1
B10797K,0,3,1,-0.2802384900174963,-0.23949667623775917,2,2,0,2,0,0,0,1.049736596093383,0.46371828170157864,-0.49711076111190544,-0.42857873600318586,1.4093791024214999,1.2229730411167075,-1.1241887663431211,1.5801781262556451,1.0632179501473642,-0.9064146622040575,2.570370321161245,1.9104049269352519,1.4512137528827775,0.8520556746292032,-0.12058125864334658,0.049458550971902715,1.4690896547126893,1.2733482290490725,0.7373907659567726,0.4932472369756666,-0.8213094564917369,-0.61370289224786,0.9606304562563233,1.037782713912455,1.1396682590567606,0.4848283387184906,3,0.1354167973948752
B10811Q,1,3,1,0.6751177774363203,0.4908806361639962,2,4,0,4,0,0,0,0.19719118868680374,0.13226709033883366,0.6256356830041371,0.5508481426980965,-0.13236701897517483,-0.10736474728418734,-1.1241887663431211,-0.5211961098848453,-0.2776965602086797,0.9088031066367427,2.2486507157458067,1.8055445640482297,0.07788234684254437,0.009616686567149231,0.1671479613533371,0.07367196489705656,0.8959335265906956,0.80033673958607765,-0.6619025726877894,-0.43695678084871825,-0.46339937224075056,-0.42878855645243663,-0.32926202917619524,-0.44406766198884273,0.3805553082389358,-0.2588034219799006,3,0.556406808617416
B10826X,1,4,3,1.636843086673162,1.0589518791431392,7+,7+,0,7+,1,1,1,1.049736596093383,0.2902505652237713,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.14781005025254357,-1.1241887663431211,-0.8714251492415938,-0.5679251793502729,-0.9064146622040575,-1.2902649438240241,-0.963859204390988,-0.7461164967815954,-0.32265241110438203,1.030335621343389,0.5924447223115331,0.32277739846870185,0.21497043483289202,0.27095965307525166,0.2550733038802299,-0.46339937224075056,-0.42878855645243663,0.9606304562563233,0.2968575259618061,-1.1376705933967137,-1.0024351826782918,4,1
B10840V,0,2,1,-0.044583944045555365,0.24742153203007772,4,2,0,2,0,0,0,1.049736596093383,0.4079328722514176,1.7483821271201796,1.5051459965097354,0.6385060417231625,0.5375814954320819,0.46388458388136206,0.5294910081853998,0.3773203302671244,0.0011942222163425851,0.6400526886686109,0.5228683694659748,1.4512137528827775,0.8724961916021855,-0.12058125864334658,-0.20793201226875951,0.8959335265906956,0.7441593319409823,0.7373907659567726,0.2695721119068803,0.9682409647631952,0.629335076371555,0.9606304562563233,0.2968575259618061,0.3805553082389358,1.228460099416882,2,0.12469712547213378
B10850X,0,3,3,1.3120219557388646,1.0589518791431392,6,6,0,6,1,1,1,-0.41176981660361023,-0.27702006158531917,0.6256356830041371,0.5508481426980965,0.6385060417231625,0.5375814954320819,0.46388458388136206,0.17926196882865147,0.16898430587184726,-0.9064146622040575,0.3183330832531715,0.2922439300209027,0.35254862805059145,0.26871132607446935,-0.12058125864334658,0.01672437318162248,-0.8235348577752856,-0.7310525440930975,-0.19547145980626857,-0.07540699010736829,0.2524207962612223,0.3460860332435375,0.9606304562563233,0.2968575259618061,0.3805553082389358,0.4848283387184906,3,1
B10853A,0,5,2,-0.5986905791687684,-0.23949667623775917,6,6,0,6,1,1,1,-0.28997761554552787,-0.1232540155818657,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.10736474728418734,-1.1241887663431211,-2.2723413066685874,-1.5230483703201982,0.9088031066367427,-0.0033865221622675764,-0.08740634265765727,-1.5701153404057353,-0.9273347213058699,-0.6960396986367147,-0.4560001321867452,-0.2503787296532919,-0.20186364698500728,-2.5276270242138716,-1.6284113219915801,-1.1792195407427235,-0.8404100021895948,-0.32926202917619524,-1.1849928499394917,-1.8967835442145384,-1.7460669433766831,5,1
B10854B,1,6,3,1.636843086673162,1.9516352609675067,6,6,0,6,1,1,1,-1.1425230229521073,-0.3752227073506694,-0.49711076111190544,-0.42857873600318586,-1.6741131403718494,-1.4377025356850819,-1.1241887663431211,-1.221654188598342,-0.6984355375610348,-0.9064146622040575,0.9617722940840496,0.6178544696833611,-0.7461164967815954,-0.39732133858908464,-0.9837689186333983,-0.5884214057713326,-0.8235348577752856,-0.674875136448002,-1.5947647984508304,-0.8591585600627994,-1.5371296249937099,-1.2069509099644262,-1.6191545146087136,-1.9259180378901404,-1.8967835442145384,-1.7460669433766831,6,1
B10880D,1,2,1,-0.5986905791687684,-1.1321800580621268,2,2,0,5,0,0,0,0.07539898762872067,0.018915322051120557,0.6256356830041371,0.5257191178084532,-1.6741131403718494,-1.4377025356850819,0.46388458388136206,1.2299490868988967,0.768050490329507,0.9088031066367427,-0.0033865221622675764,0.22383088997388056,0.6272149092586378,0.226932847454733,-0.6960396986367147,-0.5186962234325814,-0.2503787296532919,-0.20186364698500728,0.7373907659567726,0.4932472369756666,0.2524207962612223,0.2177136306343969,-1.6191545146087136,1.037782713912455,1.1396682590567606,0.4848283387184906,2,0.046805243380158665
B10925Z,0,5,2,0.6751177774363203,-0.3206497109490653,5,5,0,5,0,0,0,-0.16818541448744478,-0.12680047474092027,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.10736474728418734,0.46388458388136206,0.17926196882865147,-0.030620453701484474,-0.9064146622040575,-0.3251061275777066,-0.059939669811919755,1.1765474716747306,0.6786044233043935,-1.5592273586267664,-0.9064704154075852,-0.2503787296532919,-0.20186364698500728,1.6702529917198141,1.0388248738356611,0.9682409647631952,0.5427554479087258,-0.32926202917619524,1.037782713912455,1.1396682590567606,1.228460099416882,5,0.508086362187725
B10941Z,0,5,2,1.5540455434938307,1.3024109832770576,6,6,0,6,1,1,1,0.5625677918610515,0.13655028169843125,0.6256356830041371,0.5508481426980965,1.4093791024214999,1.2229730411167075,0.46388458388136206,-0.8714251492415938,-0.5160414018939294,0.9088031066367427,-1.2902649438240241,-0.963859204390988,0.9018811904666849,0.5159340602102099,0.1671479613533371,0.29387165928117676,-0.2503787296532919,-0.20186364698500728,-1.1283336855693102,-0.844659752036149,-0.10548928798976412,-0.020454874531293937,0.9606304562563233,-1.1849928499394917,0.3805553082389358,0.4848283387184906,5,1
B10955F,1,2,1,0.4394632314643782,1.2212579485657515,2,2,0,2,0,0,0,0.9279443950353001,0.37789501192930935,-0.49711076111190544,-0.42857873600318586,0.6385060417231625,0.5780267984004381,-1.1241887663431211,0.5294910081853998,0.3213696242489801,0.0011942222163425851,1.926931110330367,1.5483470644327937,1.1765474716747306,0.6777671849015144,-0.12058125864334658,-0.05736707095423316,1.4690896547126893,1.2733482290490725,0.7373907659567726,0.3698713793297533,-2.2529497934956826,-1.531992727238755,-0.32926202917619524,0.2968575259618061,1.1396682590567606,1.228460099416882,2,0.64394051955315
B10970E,1,3,1,0.9171413651912865,0.7343397402979146,3,3,0,3,0,0,0,-0.0463932134293624,0.05108557594862516,-0.49711076111190544,-0.42857873600318586,-0.9032400796735122,-0.7523109900004565,-1.1241887663431211,0.17926196882865147,0.08215287044926722,-0.9064146622040575,0.3183330832531715,0.2922439300209027,0.6272149092586378,0.4184665683255545,-0.12058125864334658,-0.0769834056866273,-0.2503787296532919,-0.20186364698500728,-0.19547145980626857,-0.02925380966128749,-0.8213094564917369,-0.4738690944147634,-1.6191545146087136,0.2968575259618061,0.3805553082389358,-1.0024351826782918,3,0.9673198449079567
B10986N,0,3,2,-1.878867977556883,0.4908806361639962,2,2,0,2,0,0,0,-0.8989386208359418,-0.5142418011030655,-0.49711076111190544,-0.42857873600318586,0.6385060417231625,0.5375814954320819,-1.1241887663431211,-0.17096707052809693,-0.26402645471047026,-0.9064146622040575,0.9617722940840496,0.6178544696833611,-0.4714502155735483,-0.4482654534569436,-1.5592273586267664,-0.9997321399124812,0.8959335265906956,0.80033673958607765,0.27095965307525166,0.08554426578823585,-0.46339937224075056,-0.24716198447302865,0.9606304562563233,1.037782713912455,1.1396682590567606,1.228460099416882,3,0.24320886308814077
B10998S,0,3,1,0.5986892760400143,-0.3206497109490653,2,2,0,2,0,0,0,-0.0463932134293624,-0.09148295136511847,0.6256356830041371,0.5508481426980965,-0.13236701897517483,-0.10736474728418734,0.46388458388136206,0.5294910081853998,0.3773203302671244,-0.9064146622040575,-0.3251061275777066,-0.23202533187960553,-0.19678393436550198,-0.06119972417009148,0.45487718135002075,0.17975175043708685,-0.8235348577752856,-0.674875136448002,-1.1283336855693102,-0.5979080367443224,-0.8213094564917369,-0.5604487228775926,-0.32926202917619524,0.2968575259618061,-1.1376705933967137,-1.0024351826782918,3,0.20742108624233166
B11033A,1,5,2,0.9935698665875924,0.40972760145269,4,4,0,4,0,0,0,0.19719118868680374,0.15735168476131534,-0.49711076111190544,-0.42857873600318586,-1.6741131403718494,-1.4377025356850819,-1.1241887663431211,-0.8714251492415938,-0.6596954554491169,0.0011942222163425851,-0.0033865221622675764,0.025172167735830697,-0.4714502155735483,-0.21783669661536323,0.45487718135002075,0.3430443235175901,-0.2503787296532919,-0.20186364698500728,-0.19547145980626857,-0.02925380966128749,0.9682409647631952,0.7243820198881338,-1.6191545146087136,-0.44406766198884273,0.3805553082389358,-1.0024351826782918,5,1.571017999868034
B11042B,0,4,3,1.5540455434938307,1.46471705269967,6,6,0,6,1,1,1,-0.28997761554552787,-0.06039134013105944,-0.49711076111190544,-0.42857873600318586,0.6385060417231625,0.5780267984004381,0.46388458388136206,-1.221654188598342,-0.7243774262892066,0.9088031066367427,-0.9685453384085851,-0.7066617047755518,-1.2954490591976882,-0.7157914357256608,-0.12058125864334658,0.10993613882917797,-0.8235348577752856,-0.7310525440930975,-1.5947647984508304,-0.8591585600627994,0.2524207962612223,0.22917502585835303,-0.32926202917619524,-1.1849928499394917,-1.1376705933967137,-1.7460669433766831,4,1
B11052D,1,6,2,1.0763674097669225,0.7343397402979146,6,7+,0,7+,1,1,1,-0.28997761554552787,-0.14605952165770833,-0.49711076111190544,-0.42857873600318586,-1.6741131403718494,-1.4377025356850819,-1.1241887663431211,-1.922112267311839,-1.1459883157560249,-0.9064146622040575,-0.9685453384085851,-0.7066617047755518,-0.7461164967815954,-0.2071024496737147,0.45487718135002075,0.29841877961659613,0.32277739846870185,0.21497043483289202,-0.6619025726877894,-0.3908036004026375,-1.5371296249937099,-1.0671171121313294,-1.6191545146087136,-1.9259180378901404,-1.8967835442145384,-1.7460669433766831,6,1
B11057J,1,2,2,-0.9171426683200407,-0.158343641526453,2,2,0,2,0,0,0,1.2933209982095486,0.6262080240918542,-0.49711076111190544,-0.42857873600318586,1.4093791024214999,1.2229730411167075,-1.1241887663431211,-1.221654188598342,-0.8980402971343667,-0.9064146622040575,-0.0033865221622675764,0.00847337023510239,0.07788234684254437,-0.04444565156144628,-0.6960396986367147,-0.2817582605795763,0.8959335265906956,0.7441593319409823,-0.6619025726877894,-0.5603326384946316,1.3261510490141817,0.9092963556835572,0.9606304562563233,-1.1849928499394917,-0.37855764257888896,0.4848283387184906,2,0.12226366794787695
B11060D,1,4,3,0.9171413651912865,1.7081761568335885,6,6,0,6,1,1,1,1.658697601383797,0.7711523134768836,-0.49711076111190544,-0.42857873600318586,-0.9032400796735122,-0.7927562929688128,-1.1241887663431211,0.17926196882865147,0.16898430587184726,-0.9064146622040575,-0.3251061275777066,-0.25859839204996965,-0.4714502155735483,-0.2559287308707626,-0.408310478640031,-0.22030401894054,-1.3966909858972794,-1.2040640335560924,0.27095965307525166,0.23199671365718955,-0.46339937224075056,-0.28895475861934,-0.32926202917619524,0.2968575259618061,-0.37855764257888896,-0.2588034219799006,4,1
B11061E,1,5,3,1.3948194989181948,1.7081761568335885,6,7+,0,7+,1,1,1,-0.41176981660361023,-0.10997271106934724,-0.49711076111190544,-0.42857873600318586,0.6385060417231625,0.5375814954320819,0.46388458388136206,1.2299490868988967,0.8808238144802587,0.0011942222163425851,-0.9685453384085851,-0.7066617047755518,0.35254862805059145,0.30157297139631645,-0.12058125864334658,0.02900595058424546,-0.8235348577752856,-0.7310525440930975,-1.1283336855693102,-0.474532179098409,1.3261510490141817,0.9958759841463863,0.9606304562563233,0.2968575259618061,-1.8967835442145384,-1.7460669433766831,5,1
B11062F,1,1,1,-0.5986905791687684,-0.8887209539282084,2,2,0,2,0,0,0,1.1715287971514663,0.7889993741658752,-0.49711076111190544,-0.42857873600318586,-0.13236701897517483,-0.14781005025254357,0.46388458388136206,0.5294910081853998,0.20859630009822835,-0.9064146622040575,-1.2902649438240241,-0.963859204390988,-0.4714502155735483,-0.538479165695648,-0.6960396986367147,-0.36278836653918967,-1.3966909858972794,-1.2040640335560924,0.27095965307525166,0.08554426578823585,-1.1792195407427235,-0.7120375995804542,0.9606304562563233,1.037782713912455,1.1396682590567606,1.228460099416882,1,0.029971044925627244
